fuel,date,h,actual,hi,input_status,outcome_known,naive,full_pass,report1_ish,adl,adl_ecm
Diesel,2014-08-08,2,-1.42857142857099,False,final,True,0.0,2.0416929938022914,-0.7351839315021496,0.7006688111670195,0.7625950514982082
Diesel,2014-08-08,3,-1.7142857142860066,False,final,True,0.0,2.9732183748097936,-0.7351839315021496,0.8408419186767621,1.030647971115511
Diesel,2014-08-15,1,-1.7142857142849834,False,final,True,0.0,-1.069204471555247,-0.7415508556193812,-0.10406921512135524,-0.28237489280156264
Diesel,2014-08-15,2,-2.0,False,final,True,0.0,-1.3715073596844576,-0.7415508556193812,-0.13462208473575352,-0.5218051258470691
Diesel,2014-08-15,3,-0.2857142857139934,False,final,True,0.0,0.9724885222470447,-0.7415508556193812,-0.1252788901791994,-0.7363995489699022
Diesel,2014-08-22,1,-0.28571428571501656,False,final,True,0.0,-0.8301051500941944,-2.358536724886517,-0.3892003067629728,-0.7336148516559475
Diesel,2014-08-22,2,1.42857142857099,False,final,True,0.0,-1.8993096216494414,-2.358536724886517,-0.5162775246036434,-1.295041437623561
Diesel,2014-08-22,3,1.7142857142849834,False,final,True,0.0,-2.201612509778652,-2.358536724886517,-0.6562744549110607,-1.9054594490031702
Diesel,2014-08-29,1,1.7142857142860066,False,final,True,0.0,1.740403688701444,1.5561869641324886,0.6097002839268648,0.11312721770758545
Diesel,2014-08-29,2,2.0,False,final,True,0.0,0.9102985386072496,1.5561869641324886,0.7505854323744642,-0.1250672653706596
Diesel,2014-08-29,3,2.0,False,final,True,0.0,-0.15890593294799726,1.5561869641324886,0.9187536623229224,-0.31861218948788683
Diesel,2014-09-05,1,0.2857142857139934,False,final,True,0.0,-0.17699105069430912,0.0,0.06778263407648655,0.16136074841396938
Diesel,2014-09-05,2,0.2857142857139934,False,final,True,0.0,1.563412638007135,0.0,0.2099754641721603,0.3988639325929992
Diesel,2014-09-05,3,0.2857142857139934,False,final,True,0.0,0.7333074879129405,0.0,0.28376356851659285,0.5845019588457926
Diesel,2014-09-12,1,0.0,False,final,True,0.0,-1.3566228971608452,-2.128875083832853,-0.4351075280844369,-0.5057629800438925
Diesel,2014-09-12,2,0.0,False,final,True,0.0,-1.5336139478551543,-2.128875083832853,-0.5792818625761227,-0.8238163735603993
Diesel,2014-09-12,3,1.2391304347830214,False,final,True,0.0,0.20678974084628973,-2.128875083832853,-0.5744940205492114,-1.032014755778964
Diesel,2014-09-19,1,0.0,False,final,True,0.0,-0.3563498688116894,0.5839818410443657,-0.29428005911151045,-0.7318117109228738
Diesel,2014-09-19,2,1.2391304347830214,False,final,True,0.0,-1.7129727659725347,0.5839818410443657,-0.34649483583442864,-1.2922341441563914
Diesel,2014-09-19,3,0.9347826086959969,False,final,True,0.0,-1.8899638166668438,0.5839818410443657,-0.4126575705857444,-1.8832375122343514
Diesel,2014-09-26,1,1.2391304347830214,False,final,True,0.0,-0.384622653937064,-0.524271517116054,-0.2146456987536443,-0.7156393573051338
Diesel,2014-09-26,2,0.9347826086959969,False,final,True,0.0,-0.7409725227487534,-0.524271517116054,-0.34233710380094295,-1.394911586908135
Diesel,2014-09-26,3,-3.922360248446978,False,final,True,0.0,-2.0975954199095987,-0.524271517116054,-0.3911167752285981,-2.0365873408266086
Diesel,2014-10-03,1,-0.3043478260870245,False,final,True,0.0,1.8232306007506351,0.8298809043403927,0.6497773541093756,-0.2155724765006544
Diesel,2014-10-03,2,-5.161490683229999,False,final,True,0.0,1.438607946813571,0.8298809043403927,0.8971813682582617,-0.7204020106594423
Diesel,2014-10-03,3,-7.447204968944021,False,final,True,0.0,1.0822580780018818,0.8298809043403927,1.1561210806185196,-1.1757632016626207
Diesel,2014-10-10,1,-4.857142857142975,False,final,True,0.0,-4.465323062969521,-1.7310375168920302,-1.6569706512776914,-1.6280369693489978
Diesel,2014-10-10,2,-7.142857142856997,False,final,True,0.0,-2.642092462218886,-1.7310375168920302,-2.1135083877392677,-2.370155932581529
Diesel,2014-10-10,3,-8.0,False,final,True,0.0,-3.02671511615595,-1.7310375168920302,-2.475775197874642,-3.1289362047482143
Diesel,2014-10-17,1,-2.285714285714022,False,final,True,0.0,-4.871825045556349,-2.2601014349896356,-2.544823952561393,-2.9262816700323486
Diesel,2014-10-17,2,-3.142857142857025,False,final,True,0.0,-9.33714810852587,-2.2601014349896356,-3.6844499905485955,-4.960868118270433
Diesel,2014-10-17,3,-3.142857142857025,False,final,True,0.0,-7.513917507775235,-2.2601014349896356,-4.181444550744441,-6.5866922678952795
Diesel,2014-10-24,1,-0.8571428571430033,False,final,True,0.0,-0.7657169172922117,-0.8278498932612683,-1.4669458459852558,-2.213453652165254
Diesel,2014-10-24,2,-0.8571428571430033,False,final,True,0.0,-5.6375419628485615,-0.8278498932612683,-2.083086900716491,-3.8757072457518356
Diesel,2014-10-24,3,-2.0,False,final,True,0.0,-10.102865025818083,-0.8278498932612683,-2.5043806645398567,-5.473055168981627
Diesel,2014-10-31,1,0.0,False,final,True,0.0,1.2178048422562036,0.43128509670121834,-0.08877085358473191,-0.9813411087187387
Diesel,2014-10-31,2,-1.1428571428569967,False,final,True,0.0,0.4520879249639918,0.43128509670121834,-0.3241110044087416,-2.1419306876525694
Diesel,2014-10-31,3,-4.0,False,final,True,0.0,-4.419737120592358,0.43128509670121834,-0.28286664391869737,-3.0857053192706227
Diesel,2014-11-07,1,-1.1428571428569967,False,final,True,0.0,0.15136418150851438,-1.3486363639130976,-0.16969178905669494,-0.6849151626110423
Diesel,2014-11-07,2,-4.0,False,final,True,0.0,1.3691690237647178,-1.3486363639130976,-0.10550645761765015,-1.1891120694088897
Diesel,2014-11-07,3,-4.857142857142975,False,final,True,0.0,0.6034521064725062,-1.3486363639130976,0.08609985341277211,-1.55783448529824
Diesel,2014-11-14,1,-2.8571428571430033,False,final,True,0.0,-2.078423235527384,-2.2811422327134605,-0.8364482693904551,-1.0569638584425507
Diesel,2014-11-14,2,-3.714285714285978,False,final,True,0.0,-1.92705905401887,-2.2811422327134605,-0.9594442417991278,-1.570394076888208
Diesel,2014-11-14,3,-9.142857142856997,False,final,True,0.0,-0.7092542117626663,-2.2811422327134605,-1.0407906883237892,-2.0694447632422506
Diesel,2014-11-21,1,-0.8571428571429749,False,final,True,0.0,-2.9060517622728694,-1.8771667115204727,-1.4009110685953947,-1.5310056475496352
Diesel,2014-11-21,2,-6.285714285713993,False,final,True,0.0,-4.984474997800254,-1.8771667115204727,-1.926342574791339,-2.459461081998354
Diesel,2014-11-21,3,-9.142857142856982,False,final,True,0.0,-4.8331108162917396,-1.8771667115204727,-2.2623009870834885,-3.3108760441952563
Diesel,2014-11-28,1,-5.4285714285710185,False,final,True,0.0,-1.6655386520880873,-1.3877216838175008,-1.2319190491493421,-1.3794398853862229
Diesel,2014-11-28,2,-8.285714285714008,False,final,True,0.0,-4.571590414360957,-1.3877216838175008,-1.8228400336326736,-2.3679800608942014
Diesel,2014-11-28,3,-12.857142857143018,False,final,True,0.0,-6.650013649888341,-1.3877216838175008,-2.144840520981936,-3.216355223269072
Diesel,2014-12-05,1,-2.857142857142989,False,final,True,0.0,-6.017704221303907,-2.4948663279503984,-3.1898924535361908,-2.8466640030565102
Diesel,2014-12-05,2,-7.428571428571999,False,final,True,0.0,-7.683242873391994,-2.4948663279503984,-4.457189737019854,-4.398372182997268
Diesel,2014-12-05,3,-9.428571428571999,False,final,True,0.0,-10.589294635664864,-2.4948663279503984,-5.211942373812561,-5.703129406487175
Diesel,2014-12-12,1,-4.57142857142901,False,final,True,0.0,-3.9382412202447323,-3.682802125257451,-2.9229110154334013,-2.7299421440125986
Diesel,2014-12-12,2,-6.57142857142901,False,final,True,0.0,-9.95594544154864,-3.682802125257451,-4.276386464226825,-4.4844778884274135
Diesel,2014-12-12,3,-8.02926155969601,False,final,True,0.0,-11.621484093636726,-3.682802125257451,-4.832525551094168,-5.7228264067124055
Diesel,2014-12-19,1,-2.0,False,final,True,0.0,-4.623709171740618,-3.291915381919376,-3.3088821079377775,-3.2086726634710963
Diesel,2014-12-19,2,-3.4578329882670005,False,final,True,0.0,-8.56195039198535,-3.291915381919376,-4.599941296298806,-5.059093998001324
Diesel,2014-12-19,3,-9.765493443753996,False,final,True,0.0,-14.579654613289257,-3.291915381919376,-5.416391071582778,-6.70695025082873
Diesel,2014-12-26,1,-1.4578329882670005,True,final,True,0.0,0.0032573329512779023,-0.5527552351575443,-1.261946050813328,-1.8154597598605724
Diesel,2014-12-26,2,-7.765493443753996,True,final,True,0.0,-4.620451838789339,-0.5527552351575443,-2.031590539765763,-3.4130308474466986
Diesel,2014-12-26,3,-15.908350586610993,True,final,True,0.0,-8.558693059034072,-0.5527552351575443,-2.163134694331148,-4.543635643891937
Diesel,2015-01-02,1,-6.307660455486996,True,final,True,0.0,-3.654110558966185,-2.2625461325852254,-2.2880907169490814,-2.1604215089637564
Diesel,2015-01-02,2,-14.450517598343993,True,final,True,0.0,-3.6508532260149074,-2.2625461325852254,-2.9491092903359952,-3.1618310796478584
Diesel,2015-01-02,3,-15.879089026915494,True,final,True,0.0,-8.274562397755524,-2.2625461325852254,-3.3779477102093103,-4.094241423716924
Diesel,2015-01-09,1,-8.142857142856997,True,final,True,0.0,-4.608180195968214,-4.775467055120643,-2.6476921646138263,-2.7275168962070726
Diesel,2015-01-09,2,-9.571428571428498,True,final,True,0.0,-8.2622907549344,-4.775467055120643,-3.848756842878167,-4.553548019306089
Diesel,2015-01-09,3,-9.571428571428498,True,final,True,0.0,-8.259033421983121,-4.775467055120643,-4.273198701053802,-5.855608490141815
Diesel,2015-01-16,1,-1.4285714285715017,True,final,True,0.0,-4.54384311357359,-3.178199282410865,-3.241824736232696,-2.859406797192574
Diesel,2015-01-16,2,-1.4285714285715017,True,final,True,0.0,-9.152023309541805,-3.178199282410865,-4.48244464426534,-4.322979947353671
Diesel,2015-01-16,3,4.714285714285992,True,final,True,0.0,-12.80613386850799,-3.178199282410865,-5.294636040518609,-5.579706583661129
Diesel,2015-01-23,1,0.0,True,final,True,0.0,1.017736615840116,1.309244320335423,-0.7795728384400181,-0.4529263311072159
Diesel,2015-01-23,2,6.142857142857494,True,final,True,0.0,-3.526106497733475,1.309244320335423,-1.4069906192157584,-0.8959753741250128
Diesel,2015-01-23,3,9.571428571428498,True,final,True,0.0,-8.13428669370169,1.309244320335423,-1.6679043438744425,-1.1049227771285652
Diesel,2015-01-30,1,6.142857142857494,True,final,True,0.0,1.6445865792939898,1.3505816253867107,0.0758407447671401,0.5067902986890341
Diesel,2015-01-30,2,9.571428571428498,True,final,True,0.0,2.6623231951341055,1.3505816253867107,0.07544129996646595,0.9352756653892694
Diesel,2015-01-30,3,14.428571428571502,True,final,True,0.0,-1.881519918439485,1.3505816253867107,0.1346028095386773,1.4293642250606584
Diesel,2015-02-06,1,3.4285714285710043,True,final,True,0.0,6.8382296162787615,9.48511396751688,2.956804674141344,2.745949943889613
Diesel,2015-02-06,2,8.285714285714008,True,final,True,0.0,8.48281619557275,9.48511396751688,4.152904295421821,4.323753709267087
Diesel,2015-02-06,3,8.857142857142009,True,final,True,0.0,9.500552811412867,9.48511396751688,4.928623989879332,5.74048678169135
Diesel,2015-02-13,1,4.857142857143003,True,final,True,0.0,3.7917342288548417,0.6902519099298429,2.7667261103189564,2.7585119013886397
Diesel,2015-02-13,2,5.428571428571004,True,final,True,0.0,10.629963845133604,0.6902519099298429,4.148974703044891,4.710883950360942
Diesel,2015-02-13,3,5.428571428571004,True,final,True,0.0,12.274550424427593,0.6902519099298429,4.862439479326164,6.313045781431784
Diesel,2015-02-20,1,0.571428571428001,True,final,True,0.0,1.1957534571088821,1.3978142286260469,1.927249232281413,2.411277622384432
Diesel,2015-02-20,2,0.571428571428001,True,final,True,0.0,4.987487685963724,1.3978142286260469,2.8578422327419437,4.2460148324785685
Diesel,2015-02-20,3,0.571428571428001,True,final,True,0.0,11.825717302242484,1.3978142286260469,3.447051009525001,5.915136261401086
Diesel,2015-02-27,1,0.0,True,final,True,0.0,-1.1638988024908066,-0.7052736380754537,0.4296434642579425,0.778227396849261
Diesel,2015-02-27,2,0.0,True,final,True,0.0,0.031854654618075524,-0.7052736380754537,0.8048952215899765,1.5808133163392948
Diesel,2015-02-27,3,0.0,True,final,True,0.0,3.823588883472917,-0.7052736380754537,0.9330777297946173,2.2112999066855754
Diesel,2015-03-06,1,0.0,True,final,True,0.0,1.6265285562102212,0.7116380761741001,1.0419252266751369,0.8922641254324829
Diesel,2015-03-06,2,0.0,True,final,True,0.0,0.4626297537194148,0.7116380761741001,1.4372632856178735,1.3496144743446938
Diesel,2015-03-06,3,-1.7142857142849977,True,final,True,0.0,1.6583832108282968,0.7116380761741001,1.5863173668506096,1.5897726226910356
Diesel,2015-03-13,1,0.0,False,final,True,0.0,-0.5519959613629645,-2.1585428311987576,0.15199914283241983,0.6334695173072591
Diesel,2015-03-13,2,-1.7142857142849977,False,final,True,0.0,1.0745325948472568,-2.1585428311987576,0.1990327723598416,1.1456594679705316
Diesel,2015-03-13,3,-2.5443049014470063,False,final,True,0.0,-0.08936620764354969,-2.1585428311987576,0.22661128776872752,1.613104532814288
Diesel,2015-03-20,1,-1.7142857142849977,False,final,True,0.0,-2.6860201787096543,-2.8776884998379013,-1.063335280779791,-0.3081858280391799
Diesel,2015-03-20,2,-2.5443049014470063,False,final,True,0.0,-3.2380161400726184,-2.8776884998379013,-1.49565439733634,-0.23280517023831587
Diesel,2015-03-20,3,-2.762026862026005,False,final,True,0.0,-1.6114875838623972,-2.8776884998379013,-1.5915694537743228,0.06450313834227718
Diesel,2015-03-27,1,-0.8300191871620086,False,final,True,0.0,-0.8854882127847439,0.7202686878920177,-0.8044657942483651,-0.7011372303665678
Diesel,2015-03-27,2,-1.0477411477410072,False,final,True,0.0,-3.571508391494398,0.7202686878920177,-1.0540194445589566,-1.03339955409591
Diesel,2015-03-27,3,0.23797313797300035,False,final,True,0.0,-4.1235043528573625,0.7202686878920177,-1.1996804901892029,-1.314574966392334
Diesel,2015-04-03,1,-0.21772196057899862,False,final,True,0.0,0.36964278790196087,0.0,-0.0946950070720617,-0.05254851030475106
Diesel,2015-04-03,2,1.067992325135009,False,final,True,0.0,-0.515845424882783,0.0,-0.17611174966829182,-0.11428757957267814
Diesel,2015-04-03,3,6.782278039421001,False,final,True,0.0,-3.201865603592437,0.0,-0.22649540153053171,-0.1849468881801915
Diesel,2015-04-10,1,1.2857142857140076,False,final,True,0.0,-0.6903402363597116,2.168172634547503,-0.37040981059947903,0.0025609464845414457
Diesel,2015-04-10,2,7.0,False,final,True,0.0,-0.3206974484577507,2.168172634547503,-0.5415471275147349,0.10812655925195286
Diesel,2015-04-10,3,8.714285714284998,False,final,True,0.0,-1.2061856612424946,2.168172634547503,-0.5397003851471567,0.3358219442330111
Diesel,2015-04-17,1,5.714285714285992,False,final,True,0.0,2.9564583068142958,2.9537803093555364,1.0675761741551992,0.8282862579916308
Diesel,2015-04-17,2,7.42857142857099,False,final,True,0.0,2.266118070454584,2.9537803093555364,1.5873991033136619,1.3040398103275739
Diesel,2015-04-17,3,12.714285714285992,False,final,True,0.0,2.635760858356545,2.9537803093555364,1.8454699546339777,1.6274864323490026
Diesel,2015-04-24,1,1.7142857142849977,False,final,True,0.0,0.42219587662370583,1.4897488592219839,0.6969749491170169,0.9396448899310623
Diesel,2015-04-24,2,7.0,False,final,True,0.0,3.3786541834380013,1.4897488592219839,1.0504122881304758,1.6813779452114215
Diesel,2015-04-24,3,6.0,False,final,True,0.0,2.68831394707829,1.4897488592219839,1.250583902732011,2.3329051044419087
Diesel,2015-05-01,1,5.285714285715002,False,final,True,0.0,2.1182662429856753,1.5036749252854906,1.2649313642462063,0.29783522810968344
Diesel,2015-05-01,2,4.285714285715002,False,final,True,0.0,2.5404621196093813,1.5036749252854906,1.8234616493973714,0.13594400201339826
Diesel,2015-05-01,3,2.2857142857150023,False,final,True,0.0,5.496920426423677,1.5036749252854906,2.1592268995155006,-0.16147544261362032
Diesel,2015-05-08,1,-1.0,False,final,True,0.0,4.455878851653968,3.891779960085861,2.4744113275565622,1.320662769920178
Diesel,2015-05-08,2,-3.0,False,final,True,0.0,6.574145094639643,3.891779960085861,3.5797366915357056,1.7069862928239394
Diesel,2015-05-08,3,-3.0,False,final,True,0.0,6.99634097126335,3.891779960085861,4.098080682077569,1.6977385952221495
Diesel,2015-05-15,1,-2.0,False,final,True,0.0,1.0895465064213232,-0.7996185268395701,1.5635303258733664,0.4775238706513232
Diesel,2015-05-15,2,-2.0,False,final,True,0.0,5.545425358075292,-0.7996185268395701,2.2366738295140496,0.37209878413769343
Diesel,2015-05-15,3,-0.8571428571430033,False,final,True,0.0,7.663691601060967,-0.7996185268395701,2.5820536667718765,0.049935213032617436
Diesel,2015-05-22,1,0.0,False,final,True,0.0,0.1649828746376144,-0.809871448349273,0.7272127424305798,0.3532816043236656
Diesel,2015-05-22,2,1.1428571428569967,False,final,True,0.0,1.2545293810589377,-0.809871448349273,1.079428198595791,0.4627191705908314
Diesel,2015-05-22,3,1.2857142857140076,False,final,True,0.0,5.710408232712906,-0.809871448349273,1.2948581144504137,0.5011986020587942
Diesel,2015-05-29,1,1.1428571428569967,False,final,True,0.0,-0.8083644974712505,0.0,0.007404304114558259,0.3544778650004437
Diesel,2015-05-29,2,1.2857142857140076,False,final,True,0.0,-0.6433816228336361,0.0,0.09621767318630436,0.7861544685110926
Diesel,2015-05-29,3,3.0,False,final,True,0.0,0.4461648835876872,0.0,0.10349262636971752,1.1428352230270877
Diesel,2015-06-05,1,0.1428571428570109,False,final,True,0.0,0.3880781525738591,0.8278363238781358,0.2603835921541121,0.39331769541725453
Diesel,2015-06-05,2,1.8571428571430033,False,final,True,0.0,-0.4202863448973914,0.8278363238781358,0.3324234973551956,0.6392031575824022
Diesel,2015-06-05,3,1.8571428571430033,False,final,True,0.0,-0.255303470259777,0.8278363238781358,0.3983840095858437,0.8685934800288919
Diesel,2015-06-12,1,1.7142857142859924,False,final,True,0.0,1.1682222218604137,1.6748052137311376,0.5596029260461387,0.4232445703623332
Diesel,2015-06-12,2,1.7142857142859924,False,final,True,0.0,1.556300374434273,1.6748052137311376,0.8032115036068131,0.6216072026279391
Diesel,2015-06-12,3,1.0824346460989887,False,final,True,0.0,0.7479358769630223,1.6748052137311376,0.9444864294054189,0.7539086765360606
Diesel,2015-06-19,1,0.0,False,final,True,0.0,0.7319707824308771,0.0,0.557893647669174,0.6382905056749462
Diesel,2015-06-19,2,-0.6318510681870038,False,final,True,0.0,1.900193004291291,0.0,0.8156583852447845,1.0767811594259806
Diesel,2015-06-19,3,-2.9988772097469933,False,final,True,0.0,2.28827115686515,0.0,0.9808740169627927,1.4633094513735716
Diesel,2015-06-26,1,-0.6318510681870038,False,final,True,0.0,0.28739479969625775,0.0,0.3761367270032258,0.33109293399326445
Diesel,2015-06-26,2,-2.9988772097469933,False,final,True,0.0,1.0193655821271348,0.0,0.5841161810231082,0.5595715310704983
Diesel,2015-06-26,3,-4.284591495461001,False,final,True,0.0,2.1875878039875487,0.0,0.7166618055666039,0.7487350269606697
Diesel,2015-07-03,1,-2.3670261415599896,False,final,True,0.0,-0.823724363961054,1.6766856969347943,-0.14158476970810963,0.08415297544482064
Diesel,2015-07-03,2,-3.652740427273997,False,final,True,0.0,-0.5363295642647962,1.6766856969347943,-0.13825831345837275,0.27749128986156857
Diesel,2015-07-03,3,-3.652740427273997,False,final,True,0.0,0.1956412181660809,1.6766856969347943,-0.12356243689109875,0.4715411781124024
Diesel,2015-07-10,1,-1.2857142857140076,False,final,True,0.0,-4.158108990950718,-4.059098032791363,-1.7490702667490037,-0.9736189549011456
Diesel,2015-07-10,2,-1.2857142857140076,False,final,True,0.0,-4.981833354911772,-4.059098032791363,-2.3770976752412047,-1.197023686238918
Diesel,2015-07-10,3,-3.8571428571430033,False,final,True,0.0,-4.694438555215514,-4.059098032791363,-2.676254694763461,-1.2392633693393125
Diesel,2015-07-17,1,0.0,False,final,True,0.0,-0.3212296386948303,0.790315347894959,-0.7613994541649741,-0.667340628111383
Diesel,2015-07-17,2,-2.5714285714289957,False,final,True,0.0,-4.479338629645548,0.790315347894959,-1.1081852486123687,-1.0959567764589637
Diesel,2015-07-17,3,-4.1428571428579914,False,final,True,0.0,-5.303062993606602,0.790315347894959,-1.2308513396374425,-1.3867449169171342
Diesel,2015-07-24,1,-2.5714285714289957,False,final,True,0.0,-1.2509758220905034,-1.559919758248716,-0.8695069665847458,-0.5495588411937273
Diesel,2015-07-24,2,-4.1428571428579914,False,final,True,0.0,-1.5722054607853335,-1.559919758248716,-1.176649967307035,-0.7330948842502147
Diesel,2015-07-24,3,-5.0,False,final,True,0.0,-5.730314451736052,-1.559919758248716,-1.3403672898231533,-0.8547609254788392
Diesel,2015-07-31,1,-1.5714285714289957,False,final,True,0.0,-4.0087515916047165,-2.221998592121623,-1.9929013233556039,-1.531413859703096
Diesel,2015-07-31,2,-2.4285714285710043,False,final,True,0.0,-5.25972741369522,-2.221998592121623,-2.75975917687815,-2.2682853504291733
Diesel,2015-07-31,3,-3.8571428571430033,False,final,True,0.0,-5.58095705239005,-2.221998592121623,-3.0747238911441634,-2.733847778025629
Diesel,2015-08-07,1,-0.8571428571420086,False,final,True,0.0,-0.7121135300386022,0.0,-1.0645054323396261,-1.2118941857072008
Diesel,2015-08-07,2,-2.2857142857140076,False,final,True,0.0,-4.720865121643318,0.0,-1.4854435647194617,-2.0230761724607556
Diesel,2015-08-07,3,-4.8571428571420086,False,final,True,0.0,-5.971840943733822,0.0,-1.6334775394167627,-2.6475823838698966
Diesel,2015-08-14,1,-1.428571428571999,False,final,True,0.0,0.7855853658311566,0.0,-0.09227923930181427,-0.3897878875279016
Diesel,2015-08-14,2,-4.0,False,final,True,0.0,0.07347183579255442,0.0,-0.12245709080386703,-0.7354835419820372
Diesel,2015-08-14,3,-1.1428571428579914,False,final,True,0.0,-3.935279755812162,0.0,-0.12836502105056283,-1.0774637696361942
Diesel,2015-08-21,1,-2.571428571428001,False,final,True,0.0,-2.540390978846874,0.0,-1.0940442439168818,-0.6722615289598544
Diesel,2015-08-21,2,0.2857142857140076,False,final,True,0.0,-1.7548056130157177,0.0,-1.4817815634119689,-0.878875328828229
Diesel,2015-08-21,3,2.5714285714289957,False,final,True,0.0,-2.46691914305432,0.0,-1.6358392268145416,-0.9520372996173008
Diesel,2015-08-28,1,2.8571428571420086,False,final,True,0.0,-3.066251707966795,0.0,-1.6713618429721,-1.2566694258667628
Diesel,2015-08-28,2,5.142857142856997,False,final,True,0.0,-5.606642686813669,0.0,-2.284995514312545,-1.818345057430189
Diesel,2015-08-28,3,6.0,False,final,True,0.0,-4.821057320982512,0.0,-2.5376161613805466,-2.148628903144453
Diesel,2015-09-04,1,2.285714285714988,False,final,True,0.0,7.42756957360158,0.0,2.454579398831727,1.3506192994145378
Diesel,2015-09-04,2,3.1428571428579914,False,final,True,0.0,4.361317865634785,0.0,3.2998643575765008,1.6000232075836929
Diesel,2015-09-04,3,3.1428571428579914,False,final,True,0.0,1.820926886787911,0.0,3.844303800111663,1.7310671638775859
Diesel,2015-09-11,1,0.8571428571430033,False,final,True,0.0,-0.04900460519307756,0.0,0.828576227058558,1.2222132304608093
Diesel,2015-09-11,2,0.8571428571430033,False,final,True,0.0,7.378564968408503,0.0,1.3667862088420208,2.3342686751876647
Diesel,2015-09-11,3,-0.5913043478259965,False,final,True,0.0,4.312313260441708,0.0,1.5748255432953064,3.2080898493983105
Diesel,2015-09-18,1,0.0,False,final,True,0.0,-1.9924740610063352,0.0,-0.2986322000792654,0.0799015234689465
Diesel,2015-09-18,2,-1.4484472049689998,False,final,True,0.0,-2.0414786661994127,0.0,-0.40050545186821457,0.2802103486662183
Diesel,2015-09-18,3,-2.5347826086959913,False,final,True,0.0,5.386090907402167,0.0,-0.3359892771763204,0.6137008892135423
Diesel,2015-09-25,1,-1.4484472049689998,False,final,True,0.0,0.1260064090709811,0.0,-0.05567801792571336,-0.3627003280571057
Diesel,2015-09-25,2,-2.5347826086959913,False,final,True,0.0,-1.866467651935354,0.0,0.023892154801385537,-0.6117110331466138
Diesel,2015-09-25,3,-5.391925465838995,False,final,True,0.0,-1.9154722571284315,0.0,0.05612723014865081,-0.8696933353135039
Diesel,2015-10-02,1,-1.0863354037269914,False,final,True,0.0,-1.7154594295785108,0.0,-0.6064335512693851,-0.6440125786452437
Diesel,2015-10-02,2,-3.9434782608699948,False,final,True,0.0,-1.5894530205075297,0.0,-0.8294390044368519,-1.0089878981017146
Diesel,2015-10-02,3,-7.943478260869995,False,final,True,0.0,-3.581927081513865,0.0,-0.9586065461730322,-1.3744565311442458
Diesel,2015-10-09,1,-2.8571428571430033,False,final,True,0.0,1.8484418355707979,0.0,0.5662267776529547,0.1150036388453775
Diesel,2015-10-09,2,-6.857142857143003,False,final,True,0.0,0.13298240599228706,0.0,0.7294923884737217,-0.10855141453884293
Diesel,2015-10-09,3,-8.0,False,final,True,0.0,0.25898881506326815,0.0,0.8922122722614326,-0.3121520284745045
Diesel,2015-10-16,1,-4.0,True,final,True,0.0,-3.9292692697681417,0.0,-1.430212754742034,-0.6145740272511687
Diesel,2015-10-16,2,-5.142857142856997,True,final,True,0.0,-2.080827434197344,0.0,-1.8820562362407263,-0.564751272383943
Diesel,2015-10-16,3,-2.8571428571430033,True,final,True,0.0,-3.7962868637758547,0.0,-2.139803490308638,-0.4208351541812722
Diesel,2015-10-23,1,-1.1428571428569967,True,final,True,0.0,-2.550013412390052,0.0,-1.4730633377258437,-0.8284505415858311
Diesel,2015-10-23,2,1.1428571428569967,True,final,True,0.0,-6.4792826821581935,0.0,-2.1487550665637376,-1.1786365513469519
Diesel,2015-10-23,3,2.8571428571430033,True,final,True,0.0,-4.630840846587396,0.0,-2.3758506698519666,-1.2205913014959437
Diesel,2015-10-30,1,2.2857142857139934,True,final,True,0.0,-0.10781953873496447,0.0,-0.7226230583169021,-0.08162300101767178
Diesel,2015-10-30,2,4.0,True,final,True,0.0,-2.6578329511250165,0.0,-0.962498946409924,0.15655143062357038
Diesel,2015-10-30,3,2.2857142857139934,True,final,True,0.0,-6.587102220893159,0.0,-1.0851057614722206,0.4601725990269655
Diesel,2015-11-06,1,1.7142857142860066,True,final,True,0.0,2.844565053268347,0.0,0.9170910949975574,1.239576185872254
Diesel,2015-11-06,2,0.0,True,final,True,0.0,2.736745514533382,0.0,1.234250757777068,2.0473586006025264
Diesel,2015-11-06,3,-0.2857142857139934,True,final,True,0.0,0.18673210214333016,0.0,1.4816815554016658,2.835700416073964
Diesel,2015-11-13,1,-1.7142857142860066,True,final,True,0.0,-0.4204569432707305,0.0,0.13934876851749786,0.8756058661643183
Diesel,2015-11-13,2,-2.0,True,final,True,0.0,2.4241081099976163,0.0,0.32600704296234245,1.8104299565303426
Diesel,2015-11-13,3,-2.0,True,final,True,0.0,2.3162885712626515,0.0,0.4325655715725515,2.695464926108049
Diesel,2015-11-20,1,-0.2857142857139934,True,final,True,0.0,-2.3056230167142235,0.0,-0.7644111392764649,-0.12804965411609723
Diesel,2015-11-20,2,-0.2857142857139934,True,final,True,0.0,-2.726079959984954,0.0,-0.9971831113362927,0.12004588482090338
Diesel,2015-11-20,3,-7.142857142856997,True,final,True,0.0,0.11848509328339282,0.0,-1.0737297952462637,0.4646896804309354
Diesel,2015-11-27,1,0.0,True,final,True,0.0,-0.15508171137636564,0.0,-0.29254098039509224,0.0998445289754452
Diesel,2015-11-27,2,-6.857142857143003,True,final,True,0.0,-2.460704728090589,0.0,-0.3938838996305557,0.3245691544764965
Diesel,2015-11-27,3,-11.857142857143003,True,final,True,0.0,-2.8811616713613195,0.0,-0.44400253763324365,0.5667890002697548
